;Item_ID;Item_title;co2e_kg;sustainability_score
3574;B07FXJ8J46;Nandashe Womens 3/4 Roll Sleeve Shirt V Neck Button Down Blouse Loose Tunic Tops;11.8;0.528255
3575;B07FXSH766;Crocs Women's Neria Pro Ii Clog | Slip Resistant Work Shoes;2.0;0.798502
3576;B07FXWWPN6;Plaka Flat Sandals for Women Palm Leaf;4.1;0.699662
3577;B07FXY2N3H;Forever Link Womens Round Toe Military Lace up Knit Ankle Cuff Low Heel Combat Boots;13.0;0.511563
3578;B07FXYH7MV;AROKAN Custom Shirts for Men and Women Custom t Shirts Design Your Own Mens Womens Customized t Shirts;5.7;0.648835
3579;B07FYQF4VN;LEE Women’s Petite Relaxed Fit All Day Straight Leg Pant;15.4;0.482091
3580;B07FZ5CWPM;New Balance Men's 560 V7 Running Shoe;12.5;0.518337
3581;B07FZW8WTP;DELIMIRA Women's Plus Size Bras Full Coverage Lace Underwire Unlined Bra;3.13;0.738958
3582;B07FZX652M;DELIMIRA Womens' Plus Size Full Coverage Underwire Unlined Minimizer Lace Bra;1.22;0.854588
3583;B07FZZCH8Z;SheIn Women's Sexy One Shoulder Long Sleeve Slim Fit Cut Out Tee T-Shirts;19.6;0.439619
3584;B07G136G5Y;PALINDA Women's Striped Elegant Short Sleeve Wear to Work Casual Pencil Dress with Belt;13.4;0.506316
3585;B07G1Y8CJX;Ndoobiy Women's Printed Leggings Full-Length Regular Size Workout Legging Pants Soft Capri L1;12.3;0.521118
3586;B07G2233PB;DELIMIRA Women's Underwire Lace Strapless Bra for Small Chested for Wedding;4.27;0.693554
3587;B07G24HBFJ;Yogipace, Petite/Regular/Tall, Women's Water Resistant Thermal Fleece Pants Sweatpants;39.4;0.314159
3588;B07G2B6QCH;BEPEI Womens Floral 3/4 Sleeve Shirts Zip up V Neck Work Chiffon Blouses Top;19.0;0.445125
3589;B07G2FV76S;Women's Plus Size Maxi Dresses Short Sleeve Casual Summer Split T Shirt Long Dress with Pockets;10.76;0.54404
3590;B07G2KQH3B;VONAMY Men's Slippers Fuzzy Warm House Shoes Memory Foam Slip On Clog Plush Wool Fleece Indoor Outdoor;6.2;0.635428
3591;B07G2RTRBD;ONNO Men's Bamboo T-Shirt;19.2;0.443272
3592;B07G3L262V;The Smiths Classic Rock Band Men's T-Shirt;5.2;0.663281
3593;B07G3QWZ7H;La Milano Men's Oxfords Classic Modern Round Captoe Shoes;16.71;0.467776
3594;B07G469JR7;It's Just A Bunch of Hocus Pocus T-Shirt Funny Graphic Tee Shirt for Women Halloween Short Sleeve T Shirts;12.3;0.521118
3595;B07G47G23D;FURTALK Womens Winter Scarf Cashmere Feel Pashmina Shawl Wraps Soft Warm Blanket Scarves for Women;3.3;0.731444
3596;B07G48Q77N;Newbestyle Hoodies for Women Color Block Hooded Sweatshirt Basic Zip-Up Jersey Jacket Long Sleeve Top with Pockets Plus Size;62.38;0.230279
3597;B07G554VLP;Colorfulkoala Women's High Waisted Yoga Pants 7/8 Length Leggings with Pockets;8.0;0.593863
3598;B07G59MHFV;Pink Queen Women's Plus Size 3/4 Sleeve Faux Wrap Floral Dress with Belt;15.76;0.478046
3599;B07G5L5YXM;Afibi Womens Long Sleeve A Line Lace Stitching Trim Casual Dress;15.56;0.480282
3600;B07G5T43RF;Pineapple&Star Sun Straw Fedora Beach Hat Fine Braid UPF50+ for Unisex…;1.42;0.838521
3601;B07G5VNVG8;Women's Comfort Workout Sports Bra Low-Impact Activity Sleep Bras;3.8;0.710954
3602;B07G5XCMJ9;JUST MY SIZE Women's 5 Pack Cotton Brief Panty (Assortments May Vary);4.43;0.687983
3603;B07G5ZSC2B;Uincloset Womens Long Sleeve Round Neck Tunic Casual Pullover Fall Tops;5.53;0.653622
3604;B07G6323YY;Angashion Women's Long Sleeves Leopard Print Knitting Cardigan Open Front Warm Sweater Outwear Coats with Pocket;26.7;0.384457
3605;B07G6HBNHX;GUANYY Women's High Waisted Faux Leather Mini Pencil Skirt - Classic & Slim;5.0;0.669389
3606;B07G6YHJSQ;Mippo Workout Tops for Women Yoga Tank Tops Muscle Tank Athletic Shirs Workout Clothes;1.8;0.811353
3607;B07G71S73L;AVIIER Nightgowns for Women Cotton Night Shirt Sleepwear Ladies Soft Loungewear with Pockets S-XXL;6.54;0.626833
3608;B07G79KR8V;Amoretu Womens' Top Shirts with Short/Long Sleeve Criss Cross V Neck;4.63;0.681245
3609;B07G7BBDZF;GLOBALWIN Women's Ankle Booties Fashion Combat Boots;12.0;0.525367
3610;B07G7JHXJY;At The Buzzer Mens Pajama Pant – Jersey Knit Sleep Pant;17.2;0.462693
3611;B07G7JJTGM;MUK LUKS Women's Solid Fleece Leggings;60.2;0.236798
3612;B07G7PH8YF;Gildan Adult Fleece Open Bottom Sweatpants with Pockets, Style G18300;84.8;0.173863
3613;B07G7X5GPH;sheroine Plus Size Soft Cotton Wirefree Ultrathin Unpadded Bra;3.0;0.744915
3614;B07G85J8QD;Marycrafts Women's Work Ankle Dress Pants Trousers Slacks;47.5;0.280122
3615;B07G8627N6;Locryz Women's Raglan Long Sleeve T-Shirt Loose Blouse Henley V Neck Baseball Tee Shirt Top;5.3;0.660301
3616;B07G879T8W;YIJIU Women Short Sleeve Tee and Shorts Pajama Set Cute Alpaca Print Sleepwear;7.7;0.600178
3617;B07G88BDFB;Womens Button Down V Neck Shirts Long Sleeve Blouse Roll Up Cuffed Sleeve Casual Work Plain Tops with Pockets;11.39;0.534319
3618;B07G8Q9GLJ;BARCO One Boost Scrub Jogger for Women - Yoga Style Medical Jogger, Mid-Rise, 4-Way Stretch Women's Scrub Pant;17.1;0.463719
3619;B07G8YN6CK;HARHAY 2023 Women's Long Sleeve Faux Suede Casual Blouse Tunic Shirt Tops;30.1;0.362892
3620;B07G92269F;QIXING Women's Long Sleeve Lace Trim Flower Printing Tops O-Neck A Line Tunic Blouse;25.2;0.394827
3621;B07G94CNML;Boys Snow Boots Waterproof Antiskid Hiking Boots Outdoor Warm Slip On Winter Boots for Big/Little/Toddler Kids Girls;13.27;0.508005
3622;B07G9C36BH;GRACE KARIN Women's Long Sleeve Open Front Knitting Kimono Cardigan with Pockets;8.08;0.592215
3623;B07G9DB2LN;Janmid Mens Floral Hawaiian Shirts Short Sleeve Button Down Beach Shirts;14.49;0.492724
3624;B07G9GB77Q;gracosy Leather Knee Boots, Women's Knee High Boot Flat Heel Zipper Buckle Riding Boots;9.1;0.572384
3625;B07G9H31P8;Ckikiou Womens Lightweight Oversized Boat Neck Sweaters Tops Dolman Batwing Sleeve Ribbed Knitted Pullovers;11.3;0.535677
3626;B07G9QC553;Guilty Heart Womens Ankle Strap Chunky Block Heel Zipper Closure- Party Dress Open Toe Sandals;6.3;0.632859
3627;B07G9RB4B2;FIMILU Sunglasses for Women Trendy Polarized Sunglasses Oversized Big Sun Glasses Ladies Shades UV Protection;0.4;0.940465
3628;B07GB12YL6;Molodo Women's Long Down Coat with Fur Hood Maxi Down Parka Puffer Jacket;32.5;0.349045
3629;B07GB2S1P7;Shiaili Plus Size Tops for Women Long Tunic Shirts to pair with Leggings;69.5;0.210448
3630;B07GB6CT98;wirarpa Women's Ultra Soft High Waist Modal Underwear Panties Multipack;2.4;0.775187
3631;B07GBD5WRF;PASKMLNA Reversible Paisley Pashmina Shawl Wrap Elegant Colors;7.42;0.606272
3632;B07GBGLQVL;Cardigan for Women Long Sleeve Lightweight Open Front Soft Stretch Knit Sweater Outwear;7.3;0.608945
3633;B07GBHW7NH;Women's 5 Pack Everyday Flowy Burnout Racer Back Active Workout Tank Tops;11.0;0.540277
3634;B07GBKBLKS;Wide Strap Bra Plus Size Full Coverage Underwire Support Panels 34 36 38 40 42 44 46 / C D E F G H I J;1.38;0.841625
3635;B07GBS12F5;VICKISUI Active Wear Sets for Women -Workout Clothes Gym Wear TracksuitsYoga Jogging Track Outfit Legging Jacket 2 Pieces Set;18.8;0.446997
3636;B07GBS2D5V;BLENCOT Womens Turtleneck Long Sleeve Elasticity Chunky Cable Knit Pullover Sweaters Jumper;15.1;0.48553
3637;B07GBWV6Z5;ERIJUNOR Wedding Evening Party Shoes Comfortable Mid Heels Pumps with Bow Knot Ankle Strap Wide Width Satin Shoes;5.7;0.648835
3638;B07GBWVXG3;Kid Floral Cotton Girls Dresses Summer Girl Clothes;12.2;0.522523
3639;B07GCHB21B;LUSMAY Womens Crew Neck Loose Fitting Tunic Shirts Cotton Casual Tops;5.8;0.646075
3640;B07GCHF2W8;Under Armour Men's Big Logo Short Sleeve T-Shirt;37.4;0.323617
3641;B07GD2JK94;Chase Secret Womens Long Sleeve Zip Sweatshirt Fleece Pullover Outwear Coat with Pockets(S-XXL);36.34;0.328831
3642;B07GD6VX1P;uideazone Women's Sleeveless Scoop Neck Summer Beach Casual Midi A Line Dress;6.65;0.624136
3643;B07GDC6HLB;YOZLY Nightgowns for Women Soft V Neck Nightshirts Short Sleeve House Dress with Pockets S-XXL;40.29;0.310101
3644;B07GDH46B4;JANGOUL Kids Wool Tweed Flat Cap Herringbone Boy Girl Newsboy Caps Infant Toddler Child Youth Beret Hat Ivy Gatsby Cap;2.5;0.769788
3645;B07GDKS2BM;LURANEE Women 3/4 Roll Sleeve Shirts Notch V Neck Flowy Plaid Tunic Blouses;10.36;0.550486
3646;B07GDQHN5K;VSUDO 2 Pairs Flat Shoe Laces for Sneakers, Shoe Strings/Shoelaces for Sneakers;0.12;0.98203
3647;B07GDTWSDZ;Champion Boys Sweatpant Heritage Collection Slim Fit Brushed Fleece Big and Little Boys Kids;29.31;0.367684
3648;B07GFD9V5W;HAOMEILI Women's Henley Shirts Casual Blouse Long Sleeve Button Up Tunic Tops Solid Color Fit Flare;1.8;0.811353
3649;B07GFMJRX9;QAUPPE Womens Fashion Lightweight Air Sports Walking Sneakers Breathable Gym Jogging Running Tennis Shoes US 5.5-11 B(M)…;7.3;0.608945
3650;B07GGTNT9M;Women's Summer Casual T Shirt Dresses Floral Short Sleeve Flared Midi Dress;10.4;0.549831
3651;B07GGVPVG5;ALLEGRACE Women's Plus Size Henley V Neck Button Tunic Tops Long sleeve Swing Flowy Shirts;4.82;0.675063
3652;B07GGW5GPG;BELAROI Womens Plus Size Tunic Tops for Leggings Fall Casual Long Sleeve T-Shirt Swing Loose Fit Blouse Shirts;3.45;0.725057
3653;B07GJF1322;techcity Women's & Men's Comfort Memory Foam Slippers Breathable Fuzzy Slip on Clog House Shoes w/Indoor Outdoor Anti-Skid Sole;5.2;0.663281
3654;B07GJQ4BH6;Beopjesk Women's Short Sleeve Thanksgiving Pumpkin Blessed Thanksful T Shirt Funny Casual Graphic Tees Tops;7.6;0.602332
3655;B07GJQG45C;LEXSION Felt Purse Bag Organizer Insert with zipper Bag Tote Shaper Fit Speedy Neverful PM MM;1.05;0.869428
3656;B07GKJZXPX;Cooplus 10 Pairs Mens Socks Breathable Casual Low Cut Ankle Cushioned Moisture-Wicking;5.01;0.669079
3657;B07GKVR3R2;Vivilli Women's Thin Tunic Hoodies Long Sleeve Zip Up Sweatshirts Pullover Blouse Tops;45.87;0.286489
3658;B07GKXFXKN;BELAROI Plus Size Tops For Women 3/4 Sleeve Comfy Tunic For Leggings Loose Casual T-Shirt;5.1;0.66631
3659;B07GKXLW43;Boisouey Men's Linen Casual Classic Fit Short Summer Beach Shorts;33.5;0.343566
3660;B07GLJN5PK;TEMOFON Womens Floral Hoodies Sweatshirt Long Sleeve Drawstring Casual Pullover Tops Sweatshirts with Pockets S-XL;9.2;0.570549
3661;B07GLN195Y;CAMEL CROWN Mens Loafers Slip On Loafer Leather Casual Walking Shoes Comfortable for Work Office Dress Outdoor;15.3;0.48323
3662;B07GLT8PH1;Women Winter Coat Jacket Luxury Faux Fox Fur Coat Slim Long Sleeve Collar Coat Faux Fur Coat Overcoat;22.0;0.419092
3663;B07GM414TM;HSELL Womens Colorful Dress Crew Socks Fancy Flower Art Pattern Casual Cotton Socks Novelty Gift for Her;3.74;0.713297
3664;B07GNF5FRD;Ophestin Women Short Sleeve Solid Color Bodycon Tight Ruched Wrap T Shirt Mini Short Dress;8.6;0.581842
3665;B07GNY4RM9;SSOULM Women's Casual 3/4 Sleeve Stretchy Slim Fit Basic T-Shirt Top with Plus Size;2.21;0.785899
3666;B07GP13ZK5;EXCHIC Women's Casual Stretchy Flared Mini Skater Skirt Basic A-Line Pleated Midi Skirt;3.8;0.710954
3667;B07GPKYCTW;Belle Poque Women's Vintage Cropped Shrug Open Front Long Sleeve Ruffled Bolero Cardigan…;4.5;0.685597
3668;B07GPNMV9G;EZRUN Men's Quick Dry Sport Tank Top for Bodybuilding Gym Athletic Jogging Running,Fitness Training Workout Sleeveless Shirts;7.28;0.609395
3669;B07GPPKJQ6;Annenmy Women's High Waist Cotton Underwear Soft Brief Panties Regular and Plus Size;2.47;0.771391
3670;B07GQ3GSSL;EIMIN Women's 3/4 Sleeve V-Neck Button Down Stretch Knit Cardigan Sweater (S-3X);4.8;0.675704
3671;B07GQ4NRJ4;Allegra K Women's Saint Patrick's Day Button Decor Overalls Pinafore Dress Suspenders Skirt;7.35;0.607827
3672;B07GQ4TYFQ;Allegra K Women's Striped Button Down Roll-up Long Sleeves Point Collar Shirt;22.65;0.413901
3673;B07GQ6GKRH;Yogalicious High Waisted Leggings for Women - Buttery Soft Second Skin Yoga Pants;6.38;0.630829
3674;B07GQ8S2N8;Allegra K Women's Saint Patrick's Day Notched Lapel Single Breasted Outwear Winter Coat;37.7;0.322167
3675;B07GQ9T551;Allegra K Women's Printed Half Placket Above Knee Sleeveless Belted Dress;64.46;0.224264
3676;B07GQBYF4Z;uxcell Women's Plus Size Button Closed Cropped Denim Jackets Stitching 2023;30.1;0.362892
3677;B07GQHXYQT;uxcell Women's Plus Size Cardigans Printed Asymmetric Hem Jackets Open Front Cardigan;20.6;0.43079
3678;B07GQJ3QFB;Allegra K Women's Cowl Neck Long Sleeves Buttons Decor Ruched Top;13.0;0.511563
3679;B07GQJW41Q;Allegra K Women's Off Shoulder Top Short Sleeve Solid Basic Sexy Slim Fit Tees;3.2;0.735827
3680;B07GQP357Y;uxcell Women's Plus Size Stitching Button Front Washed Denim Jacket;26.3;0.387167
3681;B07GQSHMQR;ROSKIKI Women Cowl Neck Casual Tunic Sweatshirts Drawstring Long Sleeve Color Block Patchwork Pullover Tops;14.0;0.498712
3682;B07GR79R5G;Simlu Long Sleeve Lightweight Cardigan Sweater for Women with Pockets Reg. and Plus Size;5.58;0.652201
3683;B07GR9RKDV;C.C Soft Stretch Winter Warm Cable Knit Fuzzy Lined Ear Warmer Headband, 2 Tone Black/Dark Beige;1.15;0.860556
3684;B07GRHLH3K;TIEM Slipstream - Indoor Cycling Shoe, SPD Compatible - Women's;9.7;0.561635
3685;B07GRLZBNG;Flygo Men's Winter Warm Outdoor Padded Puffer Vest Thick Fleece Lined Sleeveless Jacket;3.8;0.710954
3686;B07GRM8LP1;Women's Solid & Printed Short Sleeves Open Front Draped Cardigan/Made in USA;22.5;0.415086
3687;B07GRXPHNW;Aofur Womens Ladies Quilted Winter Coat Fur Collar Hooded Down Jacket Parka Outerwear;31.0;0.357578
3688;B07GSDGR2D;Sexy Basics Women's Basic Solid Color Cotton Stretch Camisole Adjustable Spaghetti Strap Tank Top- Multi Packs;10.5;0.548204
3689;B07GSPWD1B;KANCY KOLE Women's 3/4 Sleeve Shrug Cardigan Open Front Scalloped Knit Bolero Sweater Lightweight Elegant Cropped Cardigan;7.91;0.595735
3690;B07GSRNPG7;Womens Robe Soft Plush Warm Flannel Spa Long Bathrobe for Ladies Sleepwear Winter;41.0;0.306925
3691;B07GSWKJMY;MIROL Women's Long Sleeve Plaid Color Block Casual Swing Loose Fit Tunic Dress;21.1;0.426527
3692;B07GSZQV7F;ZESICA Women's Casual Long Sleeve Button Down Open Front Cable Knit Cardigan Sweater Coat;20.1;0.435152
3693;B07GT7GJ6D;Market Trendz Bigfoot Hide and Seek Champion Shirt;6.7;0.622922
3694;B07GT8XB4W;Carter's Boys' Little Swim Trunk;3.7;0.714876
3695;B07GTDSGGP;Lanyi Running Sports Gloves Compression Lightweight Windproof Anti-Slip Touchscreen Warm Liner Cycling Work Gloves Men Women;0.62;0.913279
3696;B07GV4P61W;MAZEXY Embroidered Backpack for Women, Boho Shoulder Bag Vintage Ethnic Flower Cross-body Bag (Blue);3.44;0.725476
3697;B07GV6WLK3;Angsuttc Women's Velvet 2 Piece Outfit Spaghetti Strap Sleeveless Crop Top+ Shorts Set;12.2;0.522523
3698;B07GVCVRKB;SILLY APPLES Toddler Baby Astronaut Boys or Girls Costumes Long Sleeve Romper Jumpsuit;5.3;0.660301
3699;B07GWMP3VB;Lanzom Women Lady Retro Wide Brim Floppy Panama Hat Belt Buckle Wool Fedora Hat;1.76;0.814033
3700;B07GWQ4GST;Belovecol Men Women Joggers Pants 3D Casual Active Sports Sweatpants Trousers;42.5;0.300388
3701;B07GX33DQC;Nike Dri-FIT Men's Training T-Shirt;10.7;0.544993
3702;B07GX857D1;Collections Etc Gingham Robe with Floral Accents, Snap-Front Closure and Lace Trim;40.4;0.309605
3703;B07GX8XYKW;Collections Etc Soft Fleece Button Down Bed Jacket with Pockets - Comfy Flattering Fit Over Pajamas or Nightgown;18.0;0.45468
3704;B07GXB3BQ7;GSVIBK Womens Long Sleeve Off Shoulder Sweatshirt Soft Pullover Tops Slouchy Sweatshirts Casual Solid Shirt;6.86;0.619091
3705;B07GXBNRR8;Nike Men's Dry Tee;28.6;0.3721
3706;B07GZFDRYT;Plus Size Blouses for Women Tie-Bow Neck Striped Blouse Long Sleeve Shirt Splicing Office Work Shirts Tops;10.15;0.553961
3707;B07GZHPRBC;WANDER Mens Dress Socks 6-8 Pairs Classic Rib Cotton Solid Premium Socks 7-12/13-15;8.3;0.587755
3708;B07GZHSBBX;Tommy Hilfiger Men's Lightweight Quilted Ultra Loft Packable Puffer Jacket;21.9;0.419904
3709;B07GZKP1RP;YIJIU Women's Summer Cute Cartoon Print Top and Pant Pajama Set Lounge Sleepwear;13.6;0.503746
3710;B07GZML18P;Meetjen Women's Elegant Floral Lace Sleeveless Handkerchief Hem Asymmetrical Cocktail Party Swing Dress;6.47;0.628571
3711;B07GZQR1F1;SNIDEL Ankle Boots for Women Chunky Heels Suede Booties Low Heel Shoes Casual Leopard Dress Boots with Zippers…;14.2;0.496245
3712;B07GZX1ZP5;Olivia K Women's Sexy D'Orsay Ankle Strap Pointed Toe Block Heel Pump - Classic, Comfortable;10.3;0.551472
3713;B07H17G59L;LUSMAY Womens Loose Fitting Zip Up Deep V Neck Short Sleeve Tops Tunic Casual T Shirts Blouse;13.3;0.507614
3714;B07H1CBTDP;FLAVOR Men's Leather Flight Bomber Jacket Air Force Aviator;23.8;0.405057
3715;B07H1DQ5RR;BOUTIQUELOVIN Filigree Long Leaf Pendant Dangle Necklace and Earring Jewelry Set Fashion Gifts for Women Girls;1.1;0.864939
3716;B07H1FGSB7;Lee Women's Regular Fit Skort;18.1;0.453702
3717;B07H1RX66J;Dokotoo Womens 2023 Fashion 1/4 Quarter Zip High Neck Fluffy Fleece Sherpa Sweatshirt Pullover Outerwear S-XXL;19.5;0.440526
3718;B07H253XTD;Ginjang Women Winter Snow Boots Warm Ankle Boots Anti-Slip Waterproof Winter Shoes Slip On Booties Sneakers;8.6;0.581842
3719;B07H282773;Mippo Womens Workout Crop Tops Cute Sheer Mesh Back Gym Yoga Tank Tops Muscle Tee;2.5;0.769788
3720;B07H29BT3J;Mippo Yoga Tops for Women Long Sleeve Workout Shirts Athletic Tops Thumb Hole Sweatshirts;19.25;0.442811
3721;B07H2BZQ2B;Amazon Essentials Girls and Toddlers' Knit Short-Sleeve Cinch-Waist Dresses (Previously Spotted Zebra), Pack of 2;63.1;0.228175
3722;B07H2J75D6;Amazon Essentials Girls and Toddlers' Knit Short-Sleeve Rompers (Previously Spotted Zebra), Pack of 2;8.7;0.579911
3723;B07H2J75JR;Spotted Zebra Boys and Toddlers' Colorblock French Terry Short;3.76;0.712513
3724;B07H2JRBM6;Spotted Zebra Boys' Cotton Ankle Socks;0.62;0.913279
3725;B07H2KSF8Q;Yesfashion Womens Square Neck Ruched Tops Empire Waist Tunics;7.3;0.608945
3726;B07H2ZTSJ7;Mens Womens Water Shoes Barefoot Beach Pool Shoes Quick-Dry Aqua Yoga Socks for Surf Swim Water Sport;3.2;0.735827
3727;B07H31BV4F;LaSuiveur Women's Slim Fit Cable Knit Long Sleeve Sweater Dress;15.2;0.484376
3728;B07H34Z5V6;Athlefit Women's Wedge Sneakers Hidden Heel Platform Wedge Booties Hidden Wedgie Sneakers;10.9;0.541836
3729;B07H3M87D6;iFANS Girls Princess Jelly Sandals Mary Jane Bird Nest Layered Lines Flat;1.17;0.858832
3730;B07H3MW7T1;Reading Glasses Anti Blue Light Blocking Reader Oversized Frame for Women Men for Mid Big Face Anti Eyestains;0.46;0.932649
3731;B07H3T3SJG;Nemidor Women's Ruffle Sleeve Jersey Knit Plus Size Casual Swing Dress with Pocket;38.1;0.320252
3732;B07H44JS43;Sox Trot Women's 3 Pairs Knee High Trouser Socks, Classy and Colorful Printed Patterns, Silky Smooth Material;2.35;0.777947
3733;B07H45K13F;Glamorise Women's Plus Size Full Figure MagicLift Comfort Bra with Posture Back #1264;1.54;0.829506
3734;B07H46QTHC;Reebok Women's Underwear - Seamless Hipster Briefs (5 Pack);3.29;0.731878
3735;B07H47W5HW;MUXXN Women's Vintage 1950s Style Wrap V Neck Tie Waist Formal Cocktail Dress;8.0;0.593863
3736;B07H4DNQZ3;AELSON Women's Casual Patchwork Hoodies Long Sleeve Lightweight Pullover Tops Sweatshirts with Pocket;9.42;0.566574
3737;B07H4DRZHD;ThunderFit Womens Triangle Diamond Stackable Band - Thin Silicone Wedding Rings - 2.5mm Wide - 2mm Thick;0.0345;0.996822
3738;B07H4KBBHN;Br'Guras Polarized Oversized Fit over Sunglasses Wear over Glasses for Women Men Driving Riding;0.56;0.920308
3739;B07H4KT1LB;Merdia Crystal Colorized Cubic Zirconia Laminated Flower Pendant Necklace with 15.75+1.57 in Extender Chain for Women;0.12;0.98203
3740;B07H4LQTJJ;Counting Stars Men's Boxer Briefs Underwear Cotton Colorful Mens Underwear Boxer Briefs for Men Pack S M L XL XXL;2.01;0.797882
3741;B07H59D7CQ;ZILIN Women's Casual Letter Print Crewneck T-Shirt Long Sleeve Tunic Tops Sweatshirt with Pockets;8.69;0.580104
3742;B07H5CLN8X;Tanming Womens Winter High Waist A-Line Pleated Wool Midi Skirt with Belt Loops;5.2;0.663281
3743;B07H5H2X3J;Mishansha Girls Boys Toddler/Little Kid/Big Kid Winter Snow Boots Warm Waterproof Anti-Slip Anti-Collision Hight-Cut for Outdoor Skiing;7.3;0.608945
3744;B07H5HMGM7;icyzone Women's Active Joggers Sweatpants - Athletic Yoga Lounge Pants with Pockets;36.5;0.328034
3745;B07H5NXMX8;2Bunnies Girl Peony Lace Back A-Line Straight Tutu Tulle Party Flower Girl Dress;3.14;0.738507
3746;B07H5Q9S23;Umgee Womens Ruffled Long Body Kimono with a Multicolored Print;3.0;0.744915
3747;B07H628W2F;Skechers Women's Slide Wedge Sandal;5.17;0.664185
3748;B07H6GC8F2;PrettyGuide Women's Sequin Cocktail Dress V Neck Bodycon Glitter Party Dress;6.8;0.620519
3749;B07H6LC7ZT;Snap Front Scrub Jackets for Women, Workwear Professionals Soft Stretch WW340;5.07;0.667229
3750;B07H6Q7WQN;GLOBALWIN Women's 1839 Winter Snow Boots;8.4;0.585763
3751;B07H75MXX7;Dokotoo Womens 2023 Loose Oversized Casual Turtle Neck Sweater Pullover Top;30.3;0.361698
3752;B07H78SPST;Moda Chics Women's Combat Style Lace-up Ankle Booties with Fur;16.1;0.474305
3753;B07H7CW6ZJ;JTANIB Packable Rain Jacket Women Waterproof Lightweight Raincoat with Hood for Hiking Outdoor Travel;1.69;0.818818
3754;B07H7HLCRT;LUCKY STEP Women 90S Chunky Platform Reflective Sneakers - White Hologram Casual Lace-Up Walking Dad Sneakers;11.9;0.526806
3755;B07H881W25;Air Curvey Casual Womens Pants Soft Lounge Pants Sleep Pajama Bottoms With Pocket;13.4;0.506316
3756;B07H89L1SW;ReachMe Womens Oversized Sherpa Pullover Hoodie with Pockets Fuzzy Fleece Sweatshirt Tie Dye Fluffy Coat;18.7;0.447941
3757;B07H8RW3SF;G-Style USA Men's Solid Fleece Heavyweight Cargo Pants;28.0;0.375914
3758;B07H94BLYM;youlehe Men's Underwear Soft Bamboo Boxer Briefs Stretch Trunks Pack;5.7;0.648835
3759;B07H955W5C;AOXONEL Women's Small Bifold Leather wallet Rfid blocking Ladies Wristlet with Card holder id window Coin Purse (Brown3);1.9;0.804816
