;Item_ID;Item_title;Pred_EI
3458;B00LO9Y4OO;ny collection women's plus-size b-slim cross-front dress;4
3459;B00LOB2W6E;perry ellis men's big & tall classic-fit flat-front sharkskin pant;4
3460;B00LOB9KXC;jockey printed baby waffle sleepshirt;5
3461;B00LOU0XAC;adidas originals women's three quarter track pant;5
3462;B00LOXPMNM;cubavera men's short sleeve stripe textured performance polo shirt;4
3463;B00LP5BEUE;notations women's plus-size roll tab 3fer top with scarf;4
3464;B00LP6IEQK;colour works women's 100% merino long sleeve cowl neck sweater;3
3465;B00LP6X54Q;ecko unlimited men's big and tall ecko jogger fleece pant;5
3466;B00LPA0QMG;bela.nyc women's 100% cashmere raglan crew-neck cardigan sweater;3
3467;B00LPA3E98;bela.nyc women's 100% cashmere cable v-neck sweater;3
3468;B00LPHCAMS;vanity fair women's 3 pack ravissant brief panty 15312;5
3469;B00LPHBRAE;vanity fair women's 3 pack illumination string bikini panty 18308;5
3470;B00LPI0RFY;kenneth cole reaction men's slim-fit solid twill button-front shirt;4
3471;B00LPHZS0O;kenneth cole reaction men's slim-fit solid button-front shirt with layered placket;4
3472;B00LPL4GGC;kamalikulture women's go turtleneck maxi dress;4
3473;B00LQKJKD6;key apparel men's key long sleeve button down cotton work shirt;4
3474;B00LQKZKF8;london fog women's down coat with quilted side panels;4
3475;B00LQKWZUG;london fog women's packable diamond quilted down coat;4
3476;B00LQL06Y2;london fog women's chevron maxi down coat;4
3477;B00LQKWZN8;london fog women's chevron coat with faux-fur trim;4
3478;B00LQR9FBG;derek heart juniors long-sleeve v-neck t-shirt;4
3479;B00LQRA5QA;derek heart juniors' sueded long-sleeve scoop-neck t-shirt;4
3480;B00LSOQGZU;tiana b women's three-quarter sleeve geo-print sheath dress;4
3481;B00LTTJXQ8;calvin klein men's regular fit textured dress shirt;4
3482;B00LTTQJJM;calvin klein men's slim fit non-iron herringbone point collar dress shirt;4
3483;B00LTUA4OC;joe's jeans women's icon mid-rise skinny jean in kelly;4
3484;B00LU2GX58;hurley juniors venice novelty soft beach pant;4
3485;B00LUCL7IG;zeroxposur little girls' kalea front-zip puffer coat with faux-fur trimmed hood;4
3486;B00LUETZHE;my little pony girls' long sleeve t-shirt shirt;5
3487;B00LUEXSRC;teenage mutant ninja turtles boys' long sleeve t-shirt;5
3488;B00LUEZVKO;teenage mutant ninja turtles girls' long sleeve t-shirt;5
3489;B00LUEVLY4;my little pony girls' dress with ruffles and wings;5
3490;B00LUETMZE;my little pony girls' long sleeve t-shirt;5
3491;B00LUF30BU;disney boys' mickey mouse color me cute short sleeve raglan t-shirt;5
3492;B00LUIL6AE;levi's men's 300 series 2-pack cotton ribbed tank top;4
3493;B00LUIIN0K;levi's men's 300 series long sleeve henley top;4
3494;B00LUMCCU8;cubavera men's linen cotton stripe slimmer fit drawstring pant;3
3495;B00LUQ3UT6;u.s. polo assn. men's solid v-neck sweater;5
3496;B00LUQ7L5U;u.s. polo assn. men's striped v-neck sweater;5
3497;B00LUQ5QWK;u.s. polo assn. cable-knit sweater with sherpa collar lining;4
3498;B00LVNVN42;l'eggs women's energy 3-pack control top reinforced toe panty hose;5
3499;B00LVPCJKC;u.s. polo assn. boys' bubble jacket (more styles available);4
3500;B00LVPTI2E;wrangler menâ€™s retro relaxed fit boot cut jean;4
3501;B00LVPV2XC;wrangler menâ€™s retro relaxed fit boot cut jean;4
3502;B00LVQYFJE;u.s. polo assn. little girls' 3/4 striped sleeves and solid twill dress;4
3503;B00LVSH972;ame sleepwear little thomas the tank engine  trains coat pajama set;4
3504;B00LVT2LDS;quiksilver men's everyday logo short sleeve tee shirt;4
3505;B00LVTYSTS;vanity fair women's beauty back hipster panty;5
3506;B00LVVKBJM;quiksilver men's everyday active t-shirt;4
3507;B00LVYCEP8;quiksilver men's everyday gothic t-shirt;4
3508;B00LVYOXPC;louis raphael rosso men's flat front 11 wale corduroy dress pant with comfort waistband;4
3509;B00LVZRA92;ellen tracy women's flowing paisley trouser socks 3-pack;5
3510;B00LX2N1TG;ymi baby girls' hooded soft shell jacket;4
3511;B00LX2NK2O;ymi baby girls' hooded toggle wool coat;4
3512;B00LX4IZNQ;zeroxposur girls' 7-16 misty snow pant;4
3513;B00LXF7BSU;rothschild big girls' puffer jacket with faux-fur trimmed detachable hood;4
3514;B00LXF8RG0;rothschild big girls' faux wool petal front military coat;4
3515;B00LXFA5DI;rothschild big girls' bubble jacket;4
3516;B00LXS4HPM;head men's flex training fleece lined compression pant;4
3517;B00LXUDWAG;columbia girls' brookview softshell jacket;4
3518;B00LXVFG68;dream star big girls' pullover lace sweatshirt;5
3519;B00LXVUDMU;u.s. polo assn. juniors jewel acrylic scoop neck sweater;5
3520;B00LXVUNSO;u.s. polo assn. juniors jewel neckline sweater dress;5
3521;B00LXXC5T2;u.s. polo assn. juniors solid v-neck gift box cashmiracle sweater;5
3522;B00LXVGOHS;dream star big girls' fair isle sweater legging;5
3523;B00LY314B6;beautees big girls' girls color-block full skirt dress;4
3524;B00LYT8NKU;seamless women's cami with padded bra cup and detachable spaghetti straps top;5
3525;B00LYTDFM6;hollywood star fashion women's short-sleeve scoop neck lace hem crop top;5
3526;B00LYTDTA4;hollywood star fashion women's short-sleeve lace neck peplum top;4
3527;B00M0B5DZY;volcom men's solid long-sleeve rashguard top;4
3528;B00M0DGS92;u.s. polo assn. men's slim fit stripe pique pocket polo shirt with solid yoke;4
3529;B00M0DGRPW;u.s. polo assn. men's long-sleeve slub henley shirt;4
3530;B00M0DGUI6;u.s. polo assn. men's short sleeve multi logo pique polo shirt;4
3531;B00M0DH350;u.s. polo assn. men's slim-fit solid pique polo shirt;4
3532;B00M0DGZDQ;u.s. polo assn. men's engineered stripe polo shirt;4
3533;B00M0DH120;u.s. polo assn. men's long sleeve heavy weight cotton jersey rugby polo shirt;4
3534;B00M0GT0SK;u.s. polo assn. boys chambray shirt;4
3535;B00M0IFHWG;zutano unisex baby cozie fleece cuff pant;4
3536;B00M0VZT3K;u.s. polo assn. men's long sleeve french terry full zip track jacket;4
3537;B00M0W0AHE;u.s. polo assn. men's varsity style raglan fleece hooded sweat jacket;4
3538;B00M0XW7W4;u.s. polo assn. men's quarter-zip pullover top;4
3539;B00M0XW472;u.s. polo assn. men's striped rib mock neck 1/4 zip pullover;4
3540;B00M0ZBHUU;u.s. polo assn. men's diagonal stripes short sleeve pique polo shirt;4
3541;B00M0ZC0J2;u.s. polo assn. men's jersey color block rugby polo shirt;4
3542;B00M0ZAHV0;u.s. polo assn. men's short sleeve color block pique polo shirt;4
3543;B00M0ZET3C;u.s. polo assn. men's slim fit usa diagonal stripe pique polo shirt;4
3544;B00M0ZATWW;u.s. polo assn. men's slim fit short sleeve color block pique polo shirt;4
3545;B00M119UPM;u.s. polo assn. men's stripe long sleeve sport shirt;4
3546;B00M11LZQE;u.s. polo assn. men's striped long sleeve jersey polo shirt with white collar;4
3547;B00M1AYDFU;lee women's plus size easy fit frenchie skinny jean;5
3548;B00M1AZOBW;lee women's plus size modern series curvy fit alanna bootcut jean;4
3549;B00M1AZT0S;lee women's plus size modern series curvy-fit cadence bootcut jean;4
3550;B00M1FI630;amy byer big girls' ruffle dress with draped shoulder;4
3551;B00M2KL9XI;zunie big girls' striped skater dress with tulle;4
3552;B00M2P4TWQ;woolrich men's oxbow bend shirt jac;4
3553;B00M2X6PU2;batman boys' 2pc hoodie and pants set;4
3554;B00M31CB4C;u.s. polo assn. boys' long sleeve plaid sport shirt;4
3555;B00M31A5MC;u.s. polo assn. boy's chest stripe tricot track jacket and pant set;4
3556;B00M31C1U6;u.s. polo assn. boy's jersey t-shirt with thermal hoodie and drop down sleeves;4
3557;B00M31HBF6;nine west women's 3 pack stripe sheer trouser sock;5
3558;B00M3ES8CI;nautica men's thermal pant;5
3559;B00M3ESVJI;nautica men's navy t-shirt and flannel pajama pant set;5
3560;B00M3EYNTU;izod men's newport belted flat front solid oxford pant;4
3561;B00M3EZQDM;izod men's flat front seersucker straight fit pant;4
3562;B00M3ET5MK;nautica men's t-shirt and flannel pant sleep set;5
3563;B00M3EZU0Q;soffe women's french terry boyfriend sweatpant;5
3564;B00M3Q6PYE;pink angel little girls' button neck dress;5
3565;B00M3ST41S;original penguin men's 100% pima cotton short sleeve polo shirt;4
3566;B00M3ZJWR2;hanes women's microfiber bikini panties_ assorted (pack of 5);4
3567;B00M406EK4;bonnie jean little girls' toddler velvet santa dress_ green_ 2t;4
3568;B00M47ZUCA;volcom men's everett solid long-sleeve shirt;5
3569;B00M4WLO8O;quiksilver men's everyday active t-shirt;4
3570;B00M4WP4JY;quiksilver men's mountain wave logo t-shirt;4
3571;B00M4WQ7FY;quiksilver men's mountain wave logo t-shirt;4
3572;B00M4ZYGLI;nautica men's berber quilted jacket;5
3573;B00M5050JE;nautica men's long-sleeve solid deck shirt;5
3574;B00M54FZ8Q;disney girls' frozen singing elsa t-shirt;4
3575;B00M54OAIM;nautica men's striped thermal shirt;5
3576;B00M54OEUG;nautica men's thermal shirt solid long-sleeve crew top-neck shirt;5
3577;B00M559Y1O;jolt juniors bird with hat printed holiday christmas sweater;5
3578;B00M55BXOK;u.s. polo assn. girls' striped 3/4 sleeve dress with fabric braided belt;4
3579;B00M560KAW;ymi big girls' seasonal hooded peacoat;4
3580;B00M56Y47C;weatherproof baby bubble jacket (more styles available);4
3581;B00M5989M0;southpole men's jogger pants in washed cotton twill fabric;5
3582;B00M59DYDY;u.s. polo assn. men's solid crew-neck sweater;5
3583;B00M59351A;southpole men's full zip padded fleece jacket with sherpa hood;4
3584;B00M59IGRS;u.s. polo assn. men's striped half-zip sweater;5
3585;B00M59JK8C;u.s. polo assn. men's marled sweater;5
3586;B00M59MG1A;u.s. polo assn. men's sweater vest;5
3587;B00M59J4YM;u.s. polo assn. men's allover stripes crew-neck sweater;5
3588;B00M59FFRC;u.s. polo assn. men's solid half-zip sweater with faux shearling-lined collar;5
3589;B00M59K0NQ;u.s. polo assn. men's cable-knit sweater;5
3590;B00M59VICS;jax women's long-sleeve printed sweater dress;5
3591;B00M59H8QS;u.s. polo assn. men's cable-knit sweater;5
3592;B00M6N2XOU;quiksilver men's mountain wave tank top;5
3593;B00M8BQD0U;zutano baby girls' cozie fleece dress;4
3594;B00M8HBIM2;stacy adams men's 32mm full-grain top leather belt;5
3595;B00M8YXOSQ;cinema etoile women's plus-size satin spaghetti strap top and boxer pajama set;4
3596;B00M8Z6LOE;jockey men's sleepwear matte silky fleece pant;4
3597;B00M8Z7NKA;jockey men's navy plaid micro plush sleep pant;4
3598;B00M8Z9O4I;jockey men's sleep pant;4
3599;B00M92SNTC;u.s. polo assn. baby girls' 3/4 striped sleeves and solid twill dress;4
3600;B00M94KEJM;catherine malandrino little girls' color-block long puffer coat;5
3601;B00M94L284;original penguin men's comfortable woven logo pant;4
3602;B00M94LQYE;original penguin men's soft french terry cuffed lounge pant;5
3603;B00M9YF3NE;my michelle big girls' dress chevron-to-stripe sweater tunic;5
3604;B00MA794US;hanes women's cotton hipster panty (pack of 10);4
3605;B00MAIKYBK;izod men's sueded microfleece pant and blue waffle henley pajama set;4
3606;B00MANBT4Q;hello kitty baby girls' hoodie and pant set;5
3607;B00MBE3ZX2;volcom men's heather short-sleeve t-shirt;5
3608;B00MCC4WCG;tommy hilfiger men's flag logo woven pajama pant;4
3609;B00MCJ0W0K;dockers men's refined khaki classic fit flat front pant;4
3610;B00MCNEHPW;roxy juniors sea of love knit cardigan sweater;4
3611;B00MCW8R04;timberland men's classic leather jean belt;3
3612;B00MD0NPIO;company 81 men's greenwich fit jean;4
3613;B00MD0N8AO;company 81 men's spencer fit jean;4
3614;B00MD0WGR0;kidtopia big girls' everyday ponte pull-on knit pant;5
3615;B00MEU8C86;derek heart big girls' sweater dress with shrug;5
3616;B00MFC5DJE;calvin klein women's plus-size packable down coat;5
3617;B00MFRR96Y;kenneth cole reaction men's jersey cuffed lounge pant;5
3618;B00MFRQE6A;kenneth cole reaction men's long sleeve soft thermal v-neck top;4
3619;B00MHOY792;speechless little girls' multi color eyelash dress with shrug;4
3620;B00MHZIY1I;carhartt men's essential plaid open collar short sleeve shirt;4
3621;B00MI6Z5Y0;billabong juniors dream escape floral maxi dress;5
3622;B00MIU9V1E;john henry men's chunky-stripe sweater;5
3623;B00MIU701W;john henry men's long-sleeve polished twill fashion woven shirt;5
3624;B00MIU8TSK;john henry men's chunky cable marl quarter-zip sweater;5
3625;B00MK0AQ84;roxy junior's traveler relaxed-fit printed woven dress;5
3626;B00MK81OQO;dickies boys' pull-on pant;4
3627;B00MLWV8TC;volcom womens notjomama pant;4
3628;B00MLXIYB6;puma men's t7 front-zip track jacket;4
3629;B00MMMIARO;dockers men's casual khaki slim tapered pant;4
3630;B00MMMJKOG;dockers men's refined khaki slim tapered pant;4
3631;B00MMUK042;bonnie jean girls' ladybug appliqued corduroy jumper;4
3632;B00MMY6XGW;gloria vanderbilt women's avery pull-on stretch jean;4
3633;B00MN5IWWI;disney men's frozen hot stuff olaf t-shirt;4
3634;B00MN5J4VQ;disney men's kermit the frog bicycle tshirt;4
3635;B00MN5K2I0;disney men's frozen olaf mr. cool t-shirt;4
3636;B00MN5JJNE;disney men's mickey mouse selfie 3/4 sleeve raglan t-shirt;4
3637;B00MN7G1B0;calvin klein performance women's hi-tech front-zip raglan sleeve jacket;5
3638;B00MN80WQ4;stetson men's rocker fit flap pocket jeans big tall - 11-004-1014-4015 bu_x;4
3639;B00MN8BEG6;calvin klein performance women's polar fleece front-zip jacket;4
3640;B00MN999V2;gerber baby-boys newborn bodysuit_ pant_ and cap set;4
3641;B00MNAKPNW;lucky brand women's plus-size ginny lace thermal top;5
3642;B00MOEVSZQ;pga tour mens golf airflux long sleeve polo shirt;4
3643;B00MOHDK8G;lee women's straight leg jean;5
3644;B00MOJ2QP2;tiana b women's three-quarter sleeve faux jacket dress;4
3645;B00MOTB3SS;derek heart big girls' sweater dress with contrast trim;5
3646;B00MPCCZXG;u.s. polo shirt assn. juniors color block polo shirt with silver lurex embroidery;4
3647;B00MPDCDH8;msk women's animal print flip flop dress;4
3648;B00MPE6EN6;spongebob squarepants boys' long sleeve t-shirt;5
3649;B00MPE709I;teenage mutant ninja turtles boys' long sleeve t-shirt twofer;5
3650;B00MPE90GE;disney boys' big hero 6 hiro and baymax t-shirt;4
3651;B00MPE6ZZI;spongebob boys' super sonic sponge long sleeve two-fer t-shirt;4
3652;B00MPES7GI;beautees big girls' printed lace dress;4
3653;B00MPNNIZE;dockers men's big and tall easy khaki comfort waist classic-fit flat-front pant;5
3654;B00MPR6ICA;cuddl duds women's climatesmart long sleeve thermal top;4
3655;B00MPR7X9C;cuddl duds women's thermal fleecewear long sleeve top;4
3656;B00MPRAGZ0;cuddl duds women's softwear base layer top with stretch;5
3657;B00MPR696U;cuddl duds women's climatesmart long-sleeve crew shirt;4
3658;B00MPUWK6A;silver jeans women's suki mid rise slim bootcut jean;4
3659;B00MRPX2CY;roxy juniors tidal wave tank woven dress;5
3660;B00MRV2EKO;weatherproof garment co. men's microsuede bomber jacket;4
3661;B00MRVMWFG;andrew fezza men's striped dress shirt;5
3662;B00MRVVXSS;u.s. polo assn. girls' 2 piece fleece hooded jacket and pant set;4
3663;B00MRXMQMS;u.s. polo assn. big boys' 1/4 zip striped sweater;4
3664;B00MTFLBHK;isabella's closet women's all over reindeers ugly christmas sweater;4
3665;B00MTFXJXO;just my size women's 5-pack cotton lace effects hi-cut panty;4
3666;B00MUID8EK;rothschild little girls' faux wool bow pocket coat;4
3667;B00MUKWOIY;intimo men's coral-fleece lounge pant;4
3668;B00MVKJKHQ;stanley tools men's workwear flannel-lined carpenter jean;4
3669;B00MVKHCE4;stanley tools men's workwear 5 pocket polar fleece lined denim jean;4
3670;B00MVQA2OK;amy byer big girls' cap sleeve dress with contrast trim;4
3671;B00MVQAT3E;amy byer big girls' flutter-front dress with belt;4
3672;B00MXSF7X2;marc new york performance women's closed distressed fleece sweatpant;5
3673;B00MXS92B0;london fog little girls' printed puffer coat with hat;4
3674;B00MXWXZ7I;london fog boys color block puffer coat with hat;4
3675;B00MXWZTZY;london fog boys f.o.g. snowboard puffer coat;4
3676;B00MXXOK1W;pacific trail big boys' color block puffer coat;4
3677;B00MXXPGO2;pacific trail big boys' narrow-channel light puffer coat;4
3678;B00MY0EWNK;bottoms out women's button-front plaid sleep shirt with piping;4
3679;B00MZ01DTA;weatherproof vintage men's button-front cardigan sweater;5
3680;B00MZ00UD0;weatherproof vintage men's button pullover;4
3681;B00MZ84PEW;lee women's tall instantly slims classic relaxed fit monroe straight leg jean;4
3682;B00MZ7MYT6;lee women's petite easy fit frenchie capri jean;5
3683;B00N0T73GC;nautica men's pique solid deck polo shirt;5
3684;B00N0U31PS;lee women's relaxed fit brynn knit waist cargo capri pant;4
3685;B00N0U3BBC;lee women's relaxed-fit taylor capri pant;4
3686;B00N0W7CGA;lee women's petite relaxed fit taylor knit waist capri pant;4
3687;B00N0XX9A2;u.s. polo assn. baby-boys infant long sleeve shirt with short sleeve romper;4
3688;B00N26KC48;carhartt ripstop men's zip front scrub jacket;5
3689;B00N3MABWO;pacific trail big girls' quilted puffer coat with scarf;4
3690;B00N3NX0P8;disney frozen girls' costume t-shirt;5
3691;B00N3SF506;u.s. polo assn. men's barracuda faux-leather jacket with small pony logo;5
3692;B00N3TS016;u.s. polo assn. men's performance 1/2 zip mock neck top;4
3693;B00N3WW3Z2;take out big girls' scoop neck tunic dress with scarf;5
3694;B00N3YBRGQ;lee women's plus size easy fit emma barely bootcut jean;4
